SMILES,rat_oral_LD50
COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,3.12216081
CC(Cc1ccc(C(C)(C)C)cc1)CN1CCCCC1,2.276431631
Nc1nnc(C=Cc2ccc([N+](=O)[O-])o2)s1,2.103991533
CC(C(=O)OCCCS(=O)(=O)O)c1ccc(-c2ccccc2)cc1,3.094945045
CC1(C)C(C=C2CCCC2)C1C(=O)OCc1coc(Cc2ccccc2)c1,3.762339111
CCN(CC)CCn1c(-c2ccccc2)noc1=N,2.602629212
Cc1ccc(C(C)C)c(O)c1,2.185504573
OCCNC1CCCCC1,0.572835218
CCC(CC)CN,2.414085864
O=C1CCc2cc(C(=O)CCCN3CCN(c4ccccc4Cl)CC3)ccc2N1,2.91585658
CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,1.268496846
CCCc1c(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)c(=O)nc2[nH][nH]c(=O)n12,3.154784974
Cc1ccc(N=C=O)cc1,1.920221188
CC(C)C12C=CC(C)(CC1)OO2,2.924888938
OC(Nc1nccs1)C(Cl)(Cl)Cl,1.995694851
c1ccc(COCc2ccccc2)cc1,1.899306046
CC(C(=O)O)c1ccc2c(c1)OCc1cc(Cl)ccc1C2=O,4.421521666
CC(O)COS(C)(=O)=S,2.331279373
c1ccc2sc(SN3CCOCC3)nc2c1,1.402027402
O=C(O)C=CCl,2.522232251
CCCC(=O)OCCC(C)CCCC(C)C,1.659680458
CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,2.056304985
Nc1c(Oc2ccccc2)cc(O)c2c1C(=O)c1ccccc1C2=O,1.821286824
CCCSP(=S)(OC)SCCC,4.183958118
OCCNCCOc1ccc(C(=C(c2ccccc2)C(F)(F)F)c2ccccc2)cc1,2.484773542
O=S1(=O)CCCCO1,2.435117812
CCOC(=O)C=Cc1ccc(Cl)cc1,2.342670142
CCN(CC)CCSC(=S)N1c2ccccc2Sc2ccccc21,2.272537777
CCOP(=S)(OCC)SCc1cccc([N+](=O)[O-])c1,3.10905181
Cc1nc(N)nc(N2N=CCC2C)n1,1.778662151
CC(=O)OC1CN(C)C(=O)N1c1cc(C(C)(C)C)no1,2.750218254
CCNCCO,1.950062886
CCOCCOC(=O)C(C)Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1,2.922969799
CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,2.358611476
CCN(CC)CCOc1ccc(C2=C(c3ccccc3)Cc3cc(OC)ccc32)cc1,2.87855225
CC(=CC(=O)OCCCCCCCCC(=O)O)CC1OCC(CC2OC2C(C)C(C)O)C(O)C1O,2.000545999
CCOP(N)(=O)SC,4.491806968
O=C(OCC(COC(=O)c1ccccc1)(COC(=O)c1ccccc1)COC(=O)c1ccccc1)c1ccccc1,2.678685817
Cc1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C,1.647215023
Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,2.135520639
CCOC(=O)c1noc(C)c1C(=O)c1ccccc1,2.413737192
CCCOC(C)OCCC,1.466066476
CC(C(=O)O)c1ccc2oc(-c3ccc(Cl)cc3)nc2c1,3.407735046
CCCCc1c(OC(=O)c2ccccc2)n(-c2ccccc2)n(-c2ccccc2)c1=O,2.273384683
CNC(=O)Oc1ccccc1C1OCC=CCO1,3.852595
C=CCC1=C(C)C(OC(=O)C2C(C)(C)C2(C)C)CC1=O,3.200951079
CC1OC(OCC2OC(O)C(OS(=O)(=O)O)C(OS(=O)(=O)O)C2OS(=O)(=O)O)C(OS(=O)(=O)O)C(OS(=O)(=O)O)C1O,2.055126178
CC(=O)CNC(=O)Oc1cc(C)c(C)cc1Cl,1.805672435
NC(=O)Oc1ccc(Cl)cc1C(=O)Oc1ccc(Cl)cc1Cl,2.159061626
CC(=O)C(c1ccccc1)N1CCN(CCOc2ccccc2)CC1,2.626405815
CCCCOc1ccccc1NC(C)=O,1.854144735
CN1CCCC(CC2c3ccccc3Sc3ccccc32)C1,2.326276926
CCCCC(CC)COC(CBr)c1ccccc1,3.097991275
Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1,1.868489264
CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,2.069731905
COP(=O)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,4.036712047
CCCC(=O)OCC(OC(=O)CCC)C(OC(=O)CCC)C(Cn1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21)OC(=O)CCC,1.942327576
CC(C)Cc1cccc2c(CC(=O)O)cccc12,2.606234425
c1ccc(C(OCCN2CCOCC2)c2ccccc2)cc1,2.51144257
O=C1C2=C(CCCC2)C(=O)N1c1ccc(Cl)cc1,1.037605757
O=C(C=Cc1ccccc1)OCCc1ccccc1,1.702969623
CCNC(C)CN1CCc2c(c(=O)oc3ccccc23)C1,2.979813847
CC(C)C(=O)OCCOc1ccccc1,1.619629604
CCO[PH](=O)OCC,1.549138506
Cc1cc(C)cc(N)c1,2.234022286
CC(N)CSc1ccc(Cl)cc1,2.526602015
O=C1CCCCCCCCCOCCCCCO1,1.709924302
COCC(=O)Nc1ccc(N=C(C)N(C)C)cc1,1.725296112
COC(=O)CS,3.101624347
CCOC(=O)C(C(C)=O)P(=O)(OCC)OCC,3.179744324
NC(=O)c1ccc2nc(C(F)(F)F)[nH]c2c1,3.860014057
O=C(NC(CCc1ccc2c(c1)OCO2)CCc1ccc2c(c1)OCO2)c1ccc(Cl)cc1,2.413050966
O=C(CF)Nc1ccc(F)cc1,4.932336758
NCCC(O)C(=O)NC1CC(N)C(OC2OC(CN)CCC2N)C(O)C1OC1OC(CO)C(O)C(N)C1O,2.043461309
CC(C)C(C(=O)OC(C#N)c1ccc(Oc2ccccc2)cc1)c1ccc(Cl)cc1,2.968977607
CCOP(=O)(SCC)SCC,3.184877922
O=C(OCc1ccccc1)c1sc(Cl)nc1C(F)(F)F,1.807622785
N#[N+][N-]P(=O)(c1ccccc1)c1ccccc1,3.005763043
CCCCN1CCC/C1=N/c1ccc(Cl)c(Cl)c1,1.970877091
CC(SC(=O)c1cccs1)C(=O)NC1CCSC1=O,1.799948137
O=C(Nc1ccc(Cl)c(Cl)c1)Nc1cc(Cl)ccc1Oc1ccc(Cl)cc1S(=O)(=O)O,2.842769782
Nc1nc(=O)c2ncn(COCCO)c2[nH]1,1.051553818
CCS(=O)(=O)CCC(=O)NNC(=O)N1Cc2ccccc2Oc2ccc(Cl)cc21,2.164258649
CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,2.545270955
COc1ccc2c(c1)C13CCCCC1C(C2)N(C)CC3,3.104960362
COC(=O)Nc1nc2ccccc2n1C(=O)NCCCCCC#N,2.119730845
O=Nc1ccc(N=O)cc1,2.125289862
c1cncc(CSSCc2cccnc2)c1,2.062671169
CC(C)(C)CNc1nnc(-c2ccccc2)c2ccccc12,1.56139658
O=C(Cc1ccc2c(c1)OCc1ccccc1C2=O)OCC(O)CO,3.556742921
O=c1c2cccnc2oc2c(Cl)cc(-c3nn[nH]n3)cc12,1.27253343
CCOP(=S)(OCC)Oc1cc(C)nc(N(C)C)n1,3.387873688
CC(=O)OCCC(C)C,0.894459531
c1ccc(C2(c3ccccc3)COC(c3ccccc3)(C3CCCCN3)OC2)cc1,3.124432489
O=S(=O)(c1ccc(Cl)cc1)c1cc(Cl)c(Cl)cc1Cl,2.798703097
CC(=O)OCC(C)OC(C)=O,1.073280668
N#CCC(=O)O,1.753644331
CC1=C(CC(=O)O)c2cc(F)ccc2C1=Cc1ccc(S(C)=O)cc1,3.130355702
CC(C)CCOC(=O)c1ccccc1,1.48248071
CCN(CC)CCCNc1c2ccccc2nc2cccc([N+](=O)[O-])c12,3.74636565
CCc1ccccc1N,1.983071155
CC=CC=O,2.942572269
Cc1nnc(SCC2=C(C(=O)O)N3C(=O)C(NC(=O)Cn4cnnn4)C3SC2)s1,1.616159357
CCN(COC(C)=O)N=O,2.256301914
Cc1cccc(NC(=S)N(C)C)c1,1.946056825
CCCCCCCCCC(=O)O[Sn](CCCC)(CCCC)OC(=O)CCCCCCCCC,3.575325975
CCCCCCCC=CC=O,1.489263615
Cc1c(Cl)c(Br)c(Br)c2[nH]c(C(F)(F)F)nc12,4.232001163
CCC1(CC)C(=O)C=CN(CN2CCNCC2)C1=O,2.29672575
COc1ccc(-c2oc3ccc(C(=O)O)cc3c(=O)c2OC(C)C)cc1,2.379180526
CCN(CC)C(=O)c1cccc(C)c1,1.991621329
CCOP(=S)(OCC)SCSc1ccc(Cl)c(Cl)c1,3.627319819
CCCOC(=O)C1=C(C)NC(C)=C(C(=O)OCCC)C1C1=COCCO1,2.261769448
CS(=O)CC(=NO)C(C)(C)C,1.947602799
COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)C=Cc2ccc(O)c(OC)c2)C1OC,1.59525586
CNC(=O)c1cc(-c2ccccc2)ccc1OCCO,2.002111641
O=P(O)(O)Oc1c(Br)cc(Br)cc1-c1cc(Br)cc(Br)c1O,3.612465217
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,3.02293844
CCN(CC)CCSSCCN(CC)CC,2.890953327
N#CSC=CSC#N,3.266433303
CNc1nc(C)nc(OC)n1,2.592512101
CCCCC(CC)COC(=O)COc1cc(Cl)c(Cl)cc1Cl,2.866523626
CCCN(CCCl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],2.082736535
CCN(CC)c1ccc(C=O)cc1,1.442398919
O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,3.435291717
CCCCCCCCCOC(=O)C=CC(=O)O[Sn](CCCCCCCC)(CCCCCCCC)OC(=O)C=CC(=O)OCCCCCCCCC,3.687462335
COc1cc2nc(N3CCC(N(C)C(=O)c4ccco4)CC3)nc(N)c2cc1OC,2.614329733
CN(C)CC1CCCCC1,2.060107942
CC(=O)NC(C(=O)O)C(C)(C)S,2.301148093
CN(C)C(=S)N(C)C,2.157548739
CCP(=O)(OC)Oc1ccc(C#N)cc1,5.460442927
CCCCCCC(=O)O,1.269469579
CC(=Cc1ccccc1)CC(=O)N(CCO)CCO,2.244420625
Fc1cc(Cl)cc2[nH]c(C(F)(F)F)nc12,4.510032324
CC1NC(=O)c2ccccc2O1,2.201932417
O=C1c2ccccc2C(=O)C1c1c(Cl)cccc1Cl,2.791993578
N=C(NN=Cc1ccc(Cl)cc1)N/N=C/c1ccc(Cl)cc1,2.663320253
CCC(O)(CC)c1[nH]ncc1Cl,2.902763223
CCCc1c(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)c([N-][N+]#N)nc2ncnn12,3.163828014
CCCCCCCCCCCCOS(=O)(=O)O,2.313609504
CC1OC(Cn2cncn2)(c2cc3cc(Cl)cc(Cl)c3o2)OC1C,2.566107374
CC1=CCC(=C(C)C)CC1,1.491833739
COc1ccc(N2CCN(CCCN(C)C)CC2)cc1,2.547150511
O=[N+]([O-])OC1COC2C(O[N+](=O)[O-])COC12,2.4998416
O=C(OC1CC2NC(C1)C1OC21)C(CO)c1ccccc1,1.981388025
CC=N,1.36699306
CCCCCCC(C)(C)S,1.460710974
CCN(CC)CCC(CC=C(C)C)(C(N)=O)c1cccc2ccccc12,3.695927877
CN=NNc1ccccc1,2.507631023
CC[Ge](CC)(CC)O[Ge](CC)(CC)CC,3.145599064
CCCC1C(=O)N2C(N(C)C)=Nc3ccc(C)cc3N2C1=O,2.216502208
CN(CCO)c1ccc(N=Nc2c(Cl)cc([N+](=O)[O-])cc2Cl)cc1,2.117021994
Clc1ccc(C(Cn2ccnc2)OCc2c(Cl)cccc2Cl)c(Cl)c1,1.871046218
CCCCCC(=Cc1ccccc1)C(OCC)OCC,1.742599458
CN(C)C(=S)SCN1CCOCC1,2.167047417
O=C1C=CC(=O)N1c1ccc(SSc2ccc(N3C(=O)C=CC3=O)cc2)cc1,1.912179529
CCN(CC)CCOc1ccc2c(c1)C(=O)c1cc(OCCN(CC)CC)ccc1-2,2.682934924
CCCC(=O)OC(=C(Cl)Cl)P(=O)(OC)OC,2.424578851
CCN(CC)C(C)=NN=Cc1c2c(O)c3c(O)c(C)c4c(c3c1O)C(=O)C(C)(OC=CC(OC)C(C)C(OC(C)=O)C(C)C(O)C(C)C(O)C(C)C=CC=C(C)C(=O)N2)O4,3.019625093
CCCCBr,1.695717557
Cc1c(Cl)c(=O)oc2cc(OP(=O)(OCCCCCl)OCCCCCl)ccc12,3.673666797
CCOC(C1=NCC(C)(C)N1)c1ccccc1,2.658529508
CCSP(SCC)SCC,2.780917421
CC(C)CC(=O)OC1CC2CCC1(C)C2(C)C,1.678283414
CCCCCCC(C)=CC#N,1.94417555
CNC(=O)ON=C1SCC(=O)NC1(C)C,5.318809466
CN(C)C(=O)n1c(Br)nc(Br)c1Br,3.876039928
CCCCOCCOCCOCCOCCOCCCC,1.673436349
CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,0.919594352
O=C(NN=C1C=CC(=NO)C=C1)c1ccccc1,3.382467322
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,2.394988963
CN(C)C(=O)c1cc(C(=O)N(C)C)c2c(n1)C(=O)C(=O)c1cc(C(=O)N(C)C)[nH]c1-2,1.915313284
NS(=O)(=O)c1cc2c(cc1Cl)NC(=CSCc1ccccc1)NS2(=O)=O,1.635431467
CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O,2.409336772
CC=CC(=O)OCC=C(C)CCC=C(C)C,1.648024157
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)CN(C)C(C)C(O)C1(C)O,2.573449503
C=C(C)C1CCC2(C)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,2.329122162
CCCCOC(=O)C(C)O,1.465935779
CCOP(=S)(CC)Sc1ccc(C(C)(C)C)cc1,3.331427297
Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,2.352350799
COc1ccc(O)c(C(C)(C)C)c1,1.791975056
O=[N+]([O-])c1ccc2c(c1)COP(=S)(N1CCOCC1)O2,3.102124856
OCC[N+](CCO)(CCO)CCO,1.936180745
O=Cc1cccc(Oc2ccccc2)c1,2.210078457
O=C1CCCCCCCCCCOCCCCO1,1.709924302
CC[Pb](CC)(CC)CC,4.419899359
CCOP(=S)(CC)SCN1C(=O)c2ccccc2C1=O,4.371573145
NCCCCCCNCCCCCCN,2.680002941
CC(=O)Nc1ccc(CC(=O)O)cc1,1.115749902
CC[N+](CC)(CC)Cc1ccc(C(C)C(C)c2ccccc2)cc1,2.172801033
c1ccc(C2=NCOCS2)cc1,2.44053127
CC(C)(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],5.306771253
Cc1c(C)c2c(c(C)c1OC(=O)c1cccnc1)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,1.552921987
C=CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC(C)SP(=S)(OC)OC,2.827798213
CCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)OCC,1.772560796
CSc1nc(-c2ccc(Cl)cc2)n(-c2ccc(Cl)cc2)n1,2.640167693
O=C1CCC2CCCCC2O1,1.597045114
C=CCON=C(CCC)C1C(=O)CC(C)(C)C(C(=O)OC)C1=O,2.155616804
Cc1ccc2oc(C3(Cn4ccnc4)OCCO3)cc2c1,2.453799773
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc2c1OCO2,2.514158802
O=C1CCOc2ccccc21,1.747979959
CCN(CC)S(=O)(=O)c1c(Cl)c(Cl)c(Cl)c2[nH]c(C(F)(F)F)nc12,4.580026042
CC(C(=O)O)c1ccc(-c2ccccc2F)cc1,2.860231342
CCC(C)(C)O,1.945222317
OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,1.99212958
O=C(Cl)C(c1ccccc1)c1ccccc1,1.561632589
CC(CN1CCN(CCOCCO)CC1)CN1c2ccccc2Sc2ccccc21,3.028991924
CCc1cnc(C(=O)O)c(C(=O)O)c1,1.764988409
COc1ccc2c(=O)oc3c(OC)cc(CCN(C)C)c4c(=O)oc1c2c34,2.853135387
CCC(C)Cn1c(=O)n(C)c(=O)c2[nH]c(C)nc21,3.4505407
CCOP(=S)(OCC)N1C(=O)c2ccccc2C1=O,1.783242385
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,3.483031541
CC(C)=CCCC(C)CC#N,1.455428128
OCCOCCO,0.926638841
Nc1cc(S(=O)(=O)O)c2cccc(S(=O)(=O)O)c2c1,1.424991901
CNC(C)C#N,3.243668352
CCCCC(CC)COC(=O)CCCCCCCCCCC(=O)OCC(CC)CCCC,1.325320877
c1cncc(C2CCCCN2)c1,2.863503652
Cc1cccc(C)c1NC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1O,2.335158124
C=CC=NNc1ccccc1,2.319828538
CCOC(=O)c1ccccc1,1.85438413
CC(C)NC(=N)NC(C)C,1.696653633
O=C(O)C(=O)O,1.127261869
CC(C)OP(=O)(F)OC(C)C,4.566194644
CS(=O)C(C)(C)C(N)=O,0.969692501
CC(C)[Sn](=O)C(C)C,3.58299631
CCOP(=S)(OCC)SC(CCl)N1C(=O)c2ccccc2C1=O,4.896365256
COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)(C)CN(C)Cc2ccccc2)C1c1cc([N+](=O)[O-])ccc1F,4.247206128
COP(=O)(OC)Sc1ccc(Cl)cc1,3.402534773
CC1(C)OC2CC3C4CCC5=CC(=O)CCC5(C)C4(F)C(O)CC3(C)C2(C(=O)CCl)O1,1.959008938
C=CC[N+]12CCC34c5ccccc5N5C=C6C7CC8C9(CC[N+]8(CC=C)CC7=CCO)c7ccccc7N(C=C(C(CC31)C(=CCO)C2)C54)C69,4.383158147
CCC(c1ccc(O)cc1)C(C#N)c1ccc(O)cc1,1.882976405
CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2,2.846356035
COC(=O)CCC(=O)OC,1.465805042
CCCCC=CCCCCCCOC(C)=O,1.226723673
CCCC(=O)N(CSP(=S)(OC)OC)c1ccccc1Cl,3.974617959
CCCC(=O)N(C)C(=O)Oc1cccc2c1OCO2,2.548618688
O=C1CCCN1c1cccc2cccnc12,2.109367847
O=[N+]([O-])c1ccc(Oc2c(F)cc(Cl)cc2Cl)cc1,2.019235631
CCOC(=O)C1=CN(C(=O)c2ccccc2)C2CCCC(C)N2C1=O,2.318625601
CCCCCCCCCCCCCCCCCC(=O)OCC,1.795932824
CC(C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1,2.675027509
c1ccc(N(CCN2CCCCC2)Cc2ccccn2)cc1,2.582671214
COc1cc(C(=S)N2CCOCC2)cc(OC)c1OC,2.647231113
Clc1ccccc1,2.006057247
OCCN(CCO)c1cccc(Cl)c1,1.622002646
CCCCN1C(=O)C2C3C=C(C(O)(c4ccccc4)c4ccccn4)C(C3=C(c3ccccc3)c3ccccn3)C2C1=O,4.79986797
CCOC(=O)C=CN(C)C,1.502688043
COCC1CN(c2ccc(OCc3cccc(C#N)c3)cc2)C(=O)O1,2.052261612
CC(C)N(C(=O)SCC(Cl)=C(Cl)Cl)C(C)C,2.580739706
Nc1ncc2[nH]cnc2n1,2.271613479
CC(CO)CCO,1.280462462
CC(=S)Nc1ccccc1,1.758868819
C=C(C#N)C(=O)OC,1.841594076
CCN(C(=O)CCCSc1nnnn1C)c1ccccn1,2.78731167
CC(C)(O)C#N,3.659281343
OCCNc1ccccc1,1.788992267
CC(C)COCC(C)O,1.488784018
CCOC(=O)C(=O)Nc1cc(SCC(CC)OC(=O)C(=O)O)ncn1,2.365688004
CCCCCCCCCCO,1.526419832
CCCC[Ge](Cl)(CCCC)CCCC,2.151777273
COc1cc(C=O)ccc1O,1.983612015
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC1CC1,1.909570737
O=NN1CN2CN(C1)CN(N=O)C2,2.296793509
FC(F)(F)c1nc2cccc(Br)c2[nH]1,3.976140283
c1cc(-c2ccncc2)ccn1,2.958119217
CC(C)COC(=O)Nc1nc(N2CC=CCC2)cc2nc(=O)on12,1.823927849
CCCc1c(OCCCCc2nn[nH]n2)ccc(C(C)=O)c1O,2.69002833
CC1OCN=C(c2ccccc2)S1,2.469925394
O=C(O)c1cc(N=Nc2ccc(S(=O)(=O)O)cc2)ccc1O,1.362129575
CCCn1c(=O)c2[nH]c(C)nc2n(CC(C)C)c1=O,4.143391212
FC(F)(F)c1nc2ccccc2[nH]1,3.822672345
CCOP(=O)(OC=C(Cl)Cl)OCCCl,4.75354476
COC(C)CC(=O)O,1.590924928
CCOC(C(=O)N(C)CCN(C)C)(c1ccccc1)c1ccccc1,2.780026576
CCCCOc1ccc(CC(=O)NO)cc1,1.821204362
CCCCNC(=S)Nc1ccccc1,3.142660555
CCCCCOC(C[n+]1ccccc1)c1ccc(C(C)C)cc1,3.096878048
CCC(C)(C)C1CCC(C2=C(O)C(=O)c3ccccc3C2=O)CC1,2.212768052
C=C(Cl)COP(C)(=S)Oc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,3.273801952
Cc1cccc(N2CC(CO)OC2=O)c1,2.228314443
CCNc1nc(Cl)nc(NC(C)C)n1,2.50645671
ClC1=CC2C(C1Cl)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,3.158624575
O=C1C=Cc2cc(Br)ccc2C1=O,1.783779017
O=C(C=CC=Cc1ccc2c(c1)OCO2)N1CCCCC1,2.744404104
CC(C)(C)C(=O)CC#N,2.645717286
CC(=O)OC(OC(C)=O)C(Cl)CCl,2.854797382
CCCc1ccc2c(c1)OCO2,1.861275293
CC1OC(OC2C=C3CCC4C(CCC5(C)C(c6ccc(=O)oc6)CCC45O)C3(C)CC2)C(O)C(O)C1O,3.976626689
CC=Cc1ccc(OP(=S)(OC)OC)c(OC)c1,3.061912166
CCOC(=O)C(SP(=S)(OC)OC)C(SP(=S)(OC)OC)C(=O)OCC,2.511020151
CNC(CC(C)C)C(=O)NC1C(=O)NC(CC(N)=O)C(=O)NC2C(=O)NC3C(=O)NC(C(=O)NC(C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)C(O)c3ccc(c(Cl)c3)Oc3cc2cc(c3OC2OC(CO)C(O)C(O)C2OC2CC(C)(N)C(O)C(C)O2)Oc2ccc(cc2Cl)C1O,2.161149602
CCC1Cc2cc(CC(=O)O)ccc2O1,2.202105237
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,2.086606378
CCCNC(=O)C(Cc1ccc(OCCN(CC)CC)cc1)NC(=O)c1ccccc1,2.753912803
CNC(=O)/C(=N/Nc1ccc(OC)cc1[N+](=O)[O-])C(C)=O,2.167711566
Brc1nc[nH]c1Br,2.65489047
CC(CC(C)(C)O)OCCC#N,1.728455241
CNc1ncnc2c1ncn2Cc1ccccc1F,2.410392523
CN=CNc1ccc(Cl)cc1C,2.840025261
CN(C)C(=S)S,2.001731343
CCCCOP(=O)(OCCCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1,3.805760772
Cc1ccccc1C(=O)Nc1ccccc1,1.546674248
CC=CC(=O)OCCCCCC,1.532122218
CC(C)(C)c1cc(C=C(C#N)C#N)cc(C(C)(C)C)c1O,3.511325447
O=CO[Sn](Cc1ccccc1)(Cc1ccccc1)Cc1ccccc1,3.146453038
COP(=S)(OC)SC1CCSc2ccccc21,4.7873386
Cc1ccc(N=CN(C)Sc2ccc(Cl)cc2)c(C)c1,2.978930523
NC(Cl)c1nc(Cl)c(Cl)c(Cl)c1Cl,2.372913552
CSc1nnc(C(C)(C)C)c(=O)n1/N=C/C(C)C,1.428759858
COc1ccc(Cl)cc1NC(=NC1CCCCC1)c1cccc(C)c1,2.552542897
COc1ccc(C(Oc2ccccc2)C2=NCCCN2)cc1,2.47183424
CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,3.208286213
N#[N+][CH-]C(=O)OCC(N)C(=O)O,3.007918391
CN1CCCC(OC(=O)C(O)(c2ccccc2)c2cccs2)C1,4.219370994
CCOP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,4.988007897
COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2c(Cl)nc3ccccn23)n1,1.916785465
CC1CC(OC(=O)C(C)(C)Oc2ccccc2Cl)CC(C)(C)C1,1.831069526
CC1CC(C)(C)CC(OOC(C)(C)C)(OOC(C)(C)C)C1,1.369465488
CCCCCCCCCCCCCCCCCCN(C)C,3.172560609
CN(SC(Cl)(Cl)Cl)C(=O)Oc1cccc2c1OC(C)(C)C2,3.472094999
NCCCCCCN,2.190174763
CC(C)CCCC(C)C1CCC2C3CCC4CC(OP(=O)(O)O)CCC4(C)C3CCC12C,1.631266338
CCc1cc(S(=O)(=O)O)c2cc(C(C)C)cccc1-2,2.404816556
Nc1c(Cl)cc(Cl)cc1Cl,1.91307174
OCCN1CNC(=S)NC1,1.906415858
CCC=O,1.614807495
CSC(=S)N(C)C,3.338768061
CC(C)C1=CC23CCC4C(C)(C(=O)N5CCOCC5)CCCC4(C)C2CC1C1C(=O)OC(=O)C13,2.370718438
CCOP(=S)(CC)Oc1cnn(C)c(=O)c1OC,5.085613116
CCCCCCCC(=O)O[Sn](CCCC)(CCCC)OC(=O)CCCCCCC,3.601520965
OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1cccnc1,1.819825478
Cc1[nH]c(=O)n(C(C)(C)C)c(=O)c1Cl,2.105345853
O=S(=O)(O)OC1C(OS(=O)(=O)O)C(OS(=O)(=O)O)C(OS(=O)(=O)O)C(OS(=O)(=O)O)C1OS(=O)(=O)O,2.120929118
CNC(=O)Oc1ccccc1CCCSC,3.036592606
CC(C)CO[V](=O)(OCC(C)C)OCC(C)C,2.98993249
O=C(O)CNCC(=O)O,1.217314309
CCCCC(CC)COC(=O)C=CC(=O)O[Sn](CCCC)(CCCC)OC(=O)C=CC(=O)OCC(CC)CCCC,3.383956258
CCCc1c(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)c(=O)nc2nc(C)[nH]n12,3.152781488
O=C(O)c1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,1.407194731
O=S(=O)(O)c1cccc(Nc2nc(Nc3ccc(C=Cc4ccc(Nc5nc(Nc6cccc(S(=O)(=O)O)c6)nc(N(CCO)CCO)n5)cc4S(=O)(=O)O)c(S(=O)(=O)O)c3)nc(N(CCO)CCO)n2)c1,2.740011244
Oc1ccc(Cl)cc1Cc1ccccc1,2.109366102
Nc1ccc(N=Nc2ccc(O)cc2)cc1,2.038834062
CNC(=O)ON=C1SCC(=O)NC1C,4.584143354
Cc1ccccc1C1OCC(O)CO1,1.756837393
CCC(C)C(C)CCOC(C)=O,1.537234607
Clc1ccc(N2CCN(CC=Cc3ccccc3)CC2)nn1,2.814115184
O=C(NCCO)c1ccccc1O,1.624668166
COP(=S)(OC)Oc1ccc(SSc2ccc(OP(=S)(OC)OC)cc2)cc1,4.61852399
CCCCCCCCCC(OC)OC,1.607107449
