RTECS_ID,SMILES,rat_oral_LD50,MW
25476464,CCS(=O)CCOP(=S)(OC)OC,2.613295528,246.29
95192,CCCCCCCCCCCCCCCCCC1=NCCN1CCO,1.967507333,352.6070000000001
104987113,C=CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(O)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC,3.778167995,804.0310000000001
10497059,C[Si](C)(C)OP(=O)(O[Si](C)(C)C)O[Si](C)(C)C,1.961121582,314.54300000000006
116979341,CN1CC(c2ccn(-c3ccccc3)n2)CC2c3cccc4[nH]cc(c34)CC21,2.964358644,368.48400000000015
4442799,OCCC1CCCCC1,2.134810983,128.215
55378,COP(=S)(OC)Oc1cc(C)c(SC)c(C)c1,2.465920924,292.362
932649,O=c1[nH]nc([N+](=O)[O-])[nH]1,1.415183763,130.063
7409441,CCCCCCCOCCO,1.846882162,160.25699999999998
131895,O=[N+]([O-])c1cc(C2CCCCC2)c(O)c([N+](=O)[O-])c1,3.612381153,266.25299999999993
85405590,CCC1(O)CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,2.75643197,342.43900000000014
61379439,Cn1c(=O)c2c(ncn2CC(=O)OCCOC(=O)c2cccnc2)n(C)c1=O,2.588105803,387.35200000000003
89427010,FC(F)(F)c1nc2c(I)cc(Cl)cc2[nH]1,4.159463169,346.47700000000003
18355254,O=C(NC(=O)C(Cl)(Cl)Cl)NS(=O)(=O)c1ccccc1,2.140622415,345.59100000000007
67527713,N=C(N)NCC(O)CC(O)(C(=O)O)C1OC(n2cc(CO)c(N)nc2=O)C=CC1NC(=O)C(N)CO,2.313441994,514.4960000000003
6074153,CCSC(=O)Oc1c(C(C)CC)cc([N+](=O)[O-])cc1[N+](=O)[O-],3.349014395,328.34600000000006
54941672,OC1(c2cccs2)c2ccccc2C2=NCCN21,2.806739446,256.33
36576451,CC(C)(Nc1nc(=O)nc(N)[nH]1)C(=O)O,2.027751094,213.197
4035896,O=C=NCCCCCCNC(=O)N(CCCCCCN=C=O)C(=O)NCCCCCCN=C=O,1.383302059,478.5940000000004
1520714,CCC[Pb](Cl)(CCC)CCC,4.139085769,371.9200000000002
505602,ClCCSCCCl,3.971169391,159.08100000000002
2211667,C(=NC1CCCCC1)c1ccccc1,1.783954598,187.28600000000003
38953183,Cn1c(=O)c2c(ncn2CC(=O)OCc2cccnc2)n(C)c1=O,1.685103919,329.31600000000003
35250534,SCCc1cnccn1,2.948125,140.21099999999998
64059149,C=CCN(CC=C)c1ccc(OC(=O)NC)cc1,3.452962319,246.31
2579206,NCC1CCCC(CN)C1,2.208557391,142.24599999999998
953322,CCOP(=S)(OCC)Sc1ccc(C)cc1,2.941792816,276.363
145071303,CCOC(=O)N1CCC=C(C=NOC)C1,3.025815657,212.249
21725699,O=c1[nH]oc2ccccc12,1.707480191,135.12199999999996
83395339,C=CCOC(=O)Nc1nc(N2CC=CCC2)cc2nc(=O)on12,1.899416924,317.30500000000006
61005127,CCC(C)c1ccccc1OC(N)=O,2.673326656,193.24599999999995
2578452,O=[N+]([O-])c1cnc(Cl)c([N+](=O)[O-])c1,3.6096819,203.541
2338296,FC(F)(F)c1nc2c(Cl)c(Cl)c(Cl)c(Cl)c2[nH]1,6.121266316,323.916
30406189,CCCCCCC(=O)NO,1.65682262,145.202
117666907,CCCOc1ccc(C=CC(=O)OCC)cc1OC,2.431792814,264.32099999999997
121062,Cc1cccc(C)c1OP(=O)(Oc1c(C)cccc1C)Oc1c(C)cccc1C,1.414603173,410.45000000000016
23158250,COc1cc2c(cc1OC)C1CC(=O)C(CCC#N)CN1CC2,2.705070127,314.38500000000005
10138746,CC(CN)NCCO,1.380578883,118.17999999999998
70318546,COc1cccc(C=Nc2c(C)n(C)n(-c3ccccc3)c2=O)c1,1.758830819,321.38000000000005
64241345,CCOC(=O)NNc1ccc(N(CC)CC(C)O)nn1,2.138428407,283.332
64047489,CC(C)C(Br)C(=O)OCC(Cl)(Cl)Cl,2.318644789,312.418
1571331,O=P(O)(O)c1ccccc1,1.897882645,158.093
20706256,CCCOCCOC(C)=O,1.189198319,146.18599999999998
21270257,CCCCCCCCCCCCOC(C[n+]1ccccc1)c1ccc(C(C)C)cc1,3.215548739,410.6660000000001
302227,CC(=O)OC1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)CCC4(C)C3CCC21C,1.607384244,404.9340000000003
98518968,COC(Cn1cncn1)(OC)c1cc2ccccc2o1,2.436626919,273.29200000000003
639145,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C=O)C5CCC43C)C2C1,3.973768658,470.6940000000003
548845,Cc1cc(C=Cc2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1,3.37584076,382.5310000000001
17455231,C1CCC2OCCOCCOCCOC3CCCCC3OCCOCCOCCOC2C1,3.788270213,460.6080000000004
75183,CSC,1.274836342,62.137
40373431,CCCC(=O)N(C)C(=O)Oc1cccc2c1OC(C)(C)O2,2.467340196,293.319
122277230,NC(=O)Oc1ccc(Br)cc1C(=O)Oc1ccccc1,2.128581479,336.141
81250240,CCCCn1c(=O)n(CCC)c(=O)c2[nH]c(C)nc21,4.246053554,264.329
40805934,COP(=O)(OC)OC=C(Br)Br,3.088070223,309.878
87818313,Cc1ccccc1COC1CC2(C(C)C)CCC1(C)O2,1.780092788,274.40399999999994
106229,CC(C)=CCCC(C)CCO,1.656053738,156.269
51376773,CCOP(=O)(OCC)SCn1ncccc1=O,5.143436392,278.27000000000004
4435534,COC(C)CCOC(C)=O,1.540623687,146.18599999999998
19594184,CCSCCOc1ccc([N+](=O)[O-])cc1,2.439590727,227.28500000000003
110488705,COc1ccc(C(=CC(=O)N2CCOCC2)c2ccc(Cl)cc2)cc1OC,1.997613745,387.86300000000006
33236214,CCCOC(C1=NCCN1)c1ccccc1,2.794985691,218.3
2198585,CCN(CC)c1ccc(N)cc1,2.914480671,164.25199999999998
82875396,CNC(=O)c1sc(-c2ccc(OC)c(OC)c2)nc1C,1.562827966,292.36
2210255,C=CC(=O)NC(C)C,2.479661671,113.15999999999998
5984598,CC(C)CCCC(C)N,2.380638196,129.24699999999999
31230247,COC(=O)c1ccc(NC(C)=O)o1,2.183656502,183.16299999999998
56235951,CCON(CC)N=O,2.072382262,118.136
89427418,Nc1c(Cl)c(Cl)c2nc(C(F)(F)F)[nH]c2c1Cl,4.121839493,304.486
63716176,CCCCCCCCC(=O)OCCCOCCCOC(=O)CCCCCCCC,2.413537597,414.62700000000035
1491414,CCOP(=O)(OCC)ON1C(=O)c2cccc3cccc(c23)C1=O,3.698074435,349.2790000000001
67370007,COc1ccc2c(c1)c(CC(=O)NC1CCCC1)c(C)n2C(=O)c1ccc(Cl)cc1,1.929345345,424.9280000000001
372770,O=C(CF)OCCOC(=O)CF,4.91793973,182.12199999999996
13568031,CN(C)P(=S)(c1ccccc1)n1ccnc1,2.224092588,251.29500000000004
24814297,CNC(=O)Nc1nnc(C(C)(C)C)s1,2.029980016,214.294
41219312,CCOP(=S)(OCC)SC1CCSc2ccc(Cl)cc21,3.76758341,368.91300000000007
28805789,CN(C)C(=O)NC1CCC2C3CCC(C3)C12,2.142881992,222.33199999999997
2818895,Cc1nc2c(C)cccc2[se]1,2.297198729,210.13799999999998
7483252,CCCCOC(=O)c1ccccc1C(=O)OCCOCCOC(=O)c1ccccc1C(=O)OCCCC,1.670052622,514.5710000000004
104789,CCN(CC)CCCN,2.374365025,130.23499999999999
14759047,COc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,2.496561072,354.519
102207738,CCCCN(CCCC)CCOc1ccnc(N)n1,2.425516288,266.38899999999995
98518957,c1ccc2oc(C3(Cn4cncn4)OCCCO3)cc2c1,2.455306338,285.303
37106993,CN(C)C1C(=O)C(C(=O)NCN2CCCC2C(=O)O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3CC12,2.25876875,571.5830000000002
538750,C(=NC1CCCCC1)=NC1CCCCC1,2.712508701,206.33299999999997
591128,CC1=CCC(=O)O1,1.400608827,98.101
3309680,CCCSCSP(=S)(OCC)OCC,4.99124665,274.413
111855653,O=C(O)CCCCCCCCCCNS(=O)(=O)c1ccc(Cl)cc1C(=O)c1ccccc1,2.778174774,480.0260000000001
5076197,CC1OC1(C)C,1.514393996,86.13399999999999
54556988,CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1,2.213061826,367.489
52963630,CCCCN1CC(C)CN=C1C(OCC)c1ccccc1,2.518039905,288.43499999999995
79345,ClC(Cl)C(Cl)Cl,2.92389135,167.85
136403,Nc1ccc(N=Nc2ccccc2)c(N)n1,2.654934822,213.24400000000003
315800,CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21,3.127967227,295.386
2354612,O=C(CCCN1CCN(c2ccccc2)CC1)c1ccc(F)cc1,2.773407419,326.415
93583,COC(=O)c1ccccc1,2.063241183,136.14999999999998
2454377,CC(O)c1cccc(N)c1,1.645935436,137.182
17356422,CCOP(=O)(OCC)SCSP(=S)(OCC)OCC,4.020787512,368.41900000000015
64037009,CC[S+](C)CCSP(=O)(OC)OC,4.398517502,245.32599999999996
60093,Nc1ccc(N=Nc2ccccc2)cc1,2.198087183,197.24100000000004
23386529,O=C(CC(C(=O)OC1CCCCC1)S(=O)(=O)O)OC1CCCCC1,2.010237653,362.4440000000002
7203921,COc1ccc(N=NN(C)C)cc1,2.713064268,179.223
90120,Cc1cccc2ccccc12,1.888084827,142.201
13740380,Cc1cc(Cl)ccc1OC(C)C(=O)Nc1ccccc1,1.859981439,289.762
77668430,Nc1nnc(-c2cc(Cl)ccc2Cl)c(N)n1,2.602222821,256.096
68228182,CCOC(=O)CNc1nc(Cl)nc(NC(C)C)n1,1.534222891,273.72400000000005
33236189,CCOC(C1=NCC(C)N1)c1ccccc1,2.339053736,218.30000000000004
2556107,CCOC(C)OCCc1ccccc1,1.589444678,194.27400000000003
65610142,N#Cc1ccc(F)cc1C#N,4.018593516,146.124
67051165,CCCC(C)C1(CSCC)C(=O)NC(=O)NC1=O,2.871678185,272.37
3715900,c1cc2c(c(NC3=NCCN3)c1)CCCC2,3.054290429,215.29999999999995
941980,CC(=O)c1cccc2ccccc12,2.037863025,170.21099999999998
2169644,CC(=O)OCC1OC(n2ncc(=O)[nH]c2=O)C(OC(C)=O)C1OC(C)=O,1.490546042,371.3020000000002
68359375,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1ccc(F)c(Oc2ccccc2)c1,2.68354132,434.29400000000015
50765725,CCN(C)CCC(C#N)(CC=C(C)C)c1cccc2ccccc12,2.602710945,320.4800000000001
122892313,COc1ccc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc1OC,2.25338405,358.4380000000001
35367385,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)cc1,1.825805101,310.687
121915,O=C(O)c1cccc(C(=O)O)c1,1.203419954,166.13199999999998
1733251,CC(C)=CC(=O)OC(C)C,1.453923484,142.19799999999998
892013,O=C(O)CCC1(Cc2ccccc2)CCCCC1=O,2.114499227,260.33299999999997
597637,CC[Ge](CC)(CC)CC,2.431037346,188.85799999999995
3134121,CN(C)C(=O)N(C(=O)c1ccccc1)c1ccc(Cl)c(Cl)c1,1.828925289,337.206
591786,CCCCC(C)=O,1.587398888,100.16099999999999
11006330,CC(=O)C(NC(=O)C(C)C(O)C(C)NC(=O)C(NC(=O)c1nc(C(CC(N)=O)NCC(N)C(N)=O)nc(N)c1C)C(OC1OC(CO)C(O)C(O)C1(C)OC1OC(CO)C(O)C(O)(C(N)=O)C1O)c1cnc[nH]1)C(=O)NCCC1=NC(c2nc(C(N)=O)cs2)CS1,3.310427524,1326.393000000001
4171135,CCC(C)C(CC)C(N)=O,2.2752204,143.23
78988,C=C(O)C=O,1.791386413,72.063
23248535,O=S(C(Cl)=CCl)C(Cl)=CCl,3.505037771,239.93800000000002
64211467,Clc1ccc(CON=C(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,2.242011046,429.1340000000001
127219,O=C(C(F)(F)Cl)C(F)(F)Cl,3.513370448,198.93
88599682,Cc1cc(OC(=O)c2ccccc2OC(N)=O)ccc1Cl,2.087379581,305.717
873665,CC=Cc1ccccc1,1.51623781,118.17899999999996
29717268,O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2c(I)c(I)c(I)c(I)c21,2.46766729,821.9119999999999
713951,CCCCCCCC1CCCC(=O)O1,1.59836585,198.30599999999995
30544720,Cc1cccc(C)c1N(CCCC(=O)O)C(=O)c1ccc(Cl)cc1,2.26010404,345.826
89427236,Cc1c(Cl)cc2[nH]c(C(F)(F)F)nc2c1[N+](=O)[O-],3.950016571,279.605
105774149,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCN(CCO)CC1)c1ccccc1CC2,3.501610646,466.5820000000004
671045,CNC(=O)Oc1cc(C)c(C)cc1Cl,3.8526101,213.664
4475950,CC(C)(N)CC#N,3.122654159,98.149
95147,c1ccc2n[nH]nc2c1,2.327822178,119.127
111739,CCOCCCCO,1.470469295,118.176
824113,CCC12COP(OC1)OC2,4.286088028,162.12499999999997
22791204,CNC(=O)Oc1ccc(C)c2c1OC(C)(C)O2,4.420972864,237.25499999999994
54853,NNC(=O)c1ccncc1,2.040260466,137.142
5728529,O=C(O)Cc1ccc(-c2ccccc2)cc1,3.111999759,212.24800000000002
624760,OCCI,3.53647006,171.965
2274671,COP(=O)(OC)OC(=CCl)c1ccc(Cl)cc1Cl,3.531503808,331.519
50765792,CC(C)=CCN(CC=C(C)C)CCC(C#N)(c1cccc2ccccc12)C(C)C,2.686411692,388.5990000000001
22082344,CCSP(=O)(OC)SCC,3.102947968,200.265
107200,O=CCCl,2.945468585,78.49799999999999
53394,CC12COC(=O)CC1CCC1C2CCC2(C)C1CCC2(C)O,1.486353957,306.446
10347816,CNCCCC12CCC(c3ccccc31)c1ccccc12,2.562310086,277.41100000000006
106478,Nc1ccc(Cl)cc1,2.628640918,127.574
62232466,CNCCCCOc1ccccc1Cc1ccccc1,2.396954491,269.388
99752,COC(=O)c1ccc(C)cc1,1.658089485,150.177
59557050,CC(=O)CC(=O)OC1CC(C)CCC1C(C)C,1.681861473,240.34299999999996
4492960,CCC(C)(C)c1ccc(OP(=O)(NC)OC)c(Cl)c1,3.786385098,305.74199999999996
53554420,CCCCCC(O)CCOC(=O)CC,1.004953006,202.29399999999995
14557507,C=CCC(CCN(CC)CC)(C(=O)OCC)c1ccccc1,3.181051421,303.44599999999997
15826161,CCCCCCCCCCCCOCCOS(=O)(=O)O,2.192057158,310.45599999999996
60568050,CON(C(=O)c1cc(C)oc1C)C1CCCCC1,1.822745619,251.3259999999999
40164678,CCc1cccc(CC)c1N(CNC(C)=O)C(=O)CCl,1.981099276,296.798
19721745,O=S(=O)(C(Cl)CCl)C(Cl)CCl,3.016981555,259.969
25646779,CCN(CCO)c1ccc(N)c(C)c1,3.74435558,194.27799999999996
96719549,COc1ccc2c(c1)CCN(c1ccccc1)C2c1cccc(Cl)c1,2.543895533,349.861
89426948,Fc1c(Cl)ccc2nc(C(F)(F)F)[nH]c12,4.619993905,238.57099999999994
137927776,CC(C)=NNC(=O)CSc1cc(Oc2ccccc2)ncn1,2.468808794,316.386
30562346,COC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O,2.35074717,560.6440000000002
25287609,CCOCCN(Cc1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1)C(=O)C(Cl)Cl,1.931746626,427.2840000000001
30544719,Cc1cccc(C)c1N(CCCC(=O)O)C(=O)c1ccccc1Cl,2.237827646,345.826
2275185,CCOP(=S)(OCC)SCC(=O)NC(C)C,4.55231985,285.37100000000004
1843056,CCCCCCCCOc1ccc(C(=O)c2ccccc2)c(O)c1,1.513798048,326.43600000000004
96567816,C=CCc1c(O)c(CN(C)C)cc2c(C)cc(=O)oc12,2.135660483,273.332
54546268,CCCCC1OC(C)CC(C)(C)O1,1.571231195,186.29499999999996
131179,C=CCOC(=O)c1ccccc1C(=O)OCC=C,2.574493563,246.26199999999994
32991483,O=C(O)CSc1nc(-c2ccccc2)ns1,2.702981672,252.32000000000005
116979318,CN1CC(c2ccon2)CC2c3cccc4[nH]cc(c34)CC21,2.86535571,293.37000000000006
18313912,CCOP(=S)(CC)Oc1cccc([N+](=O)[O-])c1C,4.461337925,289.29300000000006
4005510,Nc1nncs1,2.601776663,101.13399999999999
140114,CC(=O)OCc1ccccc1,1.780404077,150.177
22771171,O=[Sn](C1CCCCC1)C1CCCCC1,3.195291237,301.0180000000001
98566,FC(F)(F)c1ccc(Cl)cc1,1.142668573,180.55599999999998
2100176,C=CCCC=O,2.132497249,84.11799999999998
93925,CC(=O)OC(C)c1ccccc1,1.516413728,164.204
537735,COc1ccc(C=CC(=O)O)cc1O,1.390590825,194.18599999999998
557664,CCN,2.051972083,45.084999999999994
96567850,C=CCc1c(O)c(CN2CCN(CCO)CC2)cc2c(C)cc(=O)oc12,2.054726963,358.4380000000001
22439378,CCOP(=O)(OCC)SCn1nc(Cl)ccc1=O,4.796178709,312.7150000000001
2227136,Clc1ccc(Sc2cc(Cl)c(Cl)cc2Cl)cc1,1.912928902,324.05899999999997
1824813,Cc1cccc(N)n1,3.034002429,108.14400000000002
53874661,ClCc1cccc(Oc2ccccc2)c1,2.252033605,218.683
6522210,ClC1CCC2SC1CCC2Cl,2.175386371,211.15699999999998
315220,CC1C(=O)OC2CCN3CC=C(COC(=O)C(C)(O)C1(C)O)C23,3.773587828,325.361
59470494,O=C(NNC1OC(C(=O)O)C(O)C(O)C1O)c1ccncc1,1.187882707,313.266
630206,ClCC(Cl)(Cl)Cl,2.398846543,167.85
88149591,COc1ccccc1OC(=O)Cc1ccc(C(=O)c2ccc(C)cc2)n1C,2.3843092,363.413
25939053,ClC(=NNc1c(Cl)cc(Cl)cc1Cl)c1ccccc1,2.66766493,334.0330000000001
78524,CCOP(=S)(OCC)SCSC(C)C,5.397011997,274.413
23192429,CCCCCCCCC=CCCCCCCOC(C)=O,0.911893156,282.46799999999996
7633570,O=NN1CCc2ccccc21,2.665595647,148.165
341695,Cc1ccccc1C(OCCN(C)C)c1ccccc1,3.023838066,269.388
20153984,COc1cc(C(=O)OCCCN2CCCN(CCCOC(=O)c3cc(OC)c(OC)c(OC)c3)CC2)cc(OC)c1OC,2.449099354,604.6970000000003
63717179,CCOP(=S)(OCC)SC(=O)CN(C)C(N)=O,4.273496086,300.34200000000004
33386082,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,3.29378183,385.5120000000001
14028445,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,3.001091994,313.788
69788336,CCN(CCCCCCOC(=O)c1ccc(OC)c(OC)c1)C1CCc2cc(OC)ccc2C1,2.219961998,469.62200000000036
709900,CC(Cc1ccccc1)OC(N)=O,2.211991365,179.21899999999994
63886566,CC1CN(CCO)CC1C,2.06612888,143.23
66064117,NN1C(=O)CC(c2cccc(Br)c2)C1=O,2.225790487,269.098
24683269,CCOC(=O)C1=C(O)c2ccccc2S(=O)(=O)N1C,1.771013002,283.305
107277,CC[Hg]Cl,3.821357927,265.105
103297,c1ccc(CCc2ccccc2)cc1,1.605759436,182.26600000000002
96139,OCC(Br)CBr,2.505086201,217.88799999999998
95487,Cc1ccccc1O,2.951200995,108.13999999999999
5102830,CC(=O)C(=NNc1ccc(-c2ccc(NN=C(C(C)=O)C(=O)Nc3ccc(C)cc3C)c(Cl)c2)cc1Cl)C(=O)Nc1ccc(C)cc1C,2.137108406,685.6120000000001
108828564,COc1ccc(C(N)=O)cc1C(=O)NCc1cccnc1,2.218517239,285.303
33089611,Cc1ccc(N=CN(C)C=Nc2ccc(C)cc2C)c(C)c1,2.865420841,293.41400000000004
18527350,Clc1cccc(SCc2nn[nH]n2)c1,2.013013513,226.692
15743132,O=C1C(Cl)=C(Cl)C(=O)C1(Cl)Cl,2.368965231,233.865
65899732,Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1,2.702026359,387.71900000000005
63716370,Cn1c2c(c3ccc(N)cc31)CCCC2,2.453459308,200.28499999999994
32809168,CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,1.608437393,284.14200000000005
298817,COc1c2occc2cc2ccc(=O)oc12,2.436663136,216.19199999999995
151327081,CCCc1nc2ccnn2c(N2CCOCC2)c1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,3.204640824,480.57600000000014
100890,CC1CC(C)(C)OB(OC(C)CC(C)(C)OB2OC(C)CC(C)(C)O2)O1,1.89401389,370.10400000000016
63710430,CC(C)NCCCNc1c2ccccc2nc2cccc([N+](=O)[O-])c12,3.42564075,338.4110000000001
125055518,CCCNC(=O)c1cnc2cccc(C)n2c1=O,2.99172567,245.28199999999998
80024584,CC(=O)OC1CN(C)C(=O)N1c1cc(C(C)(C)C)on1,2.750218254,281.312
134880754,CN(C(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1nc(C(F)(F)F)c(Cl)s1,2.959809451,456.7170000000001
79276,BrC(Br)C(Br)Br,2.459460341,345.654
98519132,c1ccc2oc(C3(Cn4ccnc4)OCCCO3)cc2c1,2.453799773,284.315
23651958,NC(C(=O)O)C(O)c1ccc(O)c(O)c1,1.328764792,213.189
5185977,CC(=O)CCCOC(C)=O,1.374971319,144.17
2455450,CCOP(=S)(CC)OCC,2.607395445,182.225
195252290,c1nc(NC2CC2)c2ncn(C3CC3)c2n1,3.219019984,215.26
61887089,CCN(CC)CCCNC(=O)C(C)(C)Oc1ccc(Cl)cc1,3.338281147,326.86800000000005
516950,CC(C)CCCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,2.413500935,388.68000000000023
70356035,NC(C(=O)NC1C(=O)N2C(C(=O)O)=C(Cl)CSC12)c1ccccc1,1.26459826,367.814
16768697,CCN1CCCc2ccccc21,1.957806909,161.248
83395317,CC(C)OC(=O)Nc1nc(N2CC=CCC2)cc2nc(=O)on12,1.805257476,319.321
41198087,CCCSP(=O)(OCC)Oc1ccc(Br)cc1Cl,3.018565687,373.63599999999997
4067010,Cc1ccccc1N1C(=O)C=CC1=O,2.874361196,187.198
2163806,C[As](=O)(O)O,2.241728501,139.97
66309691,CN(C)CCn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3csc(N)n3)C2SC1,1.419660063,525.6420000000002
6637883,Cc1cc(-c2ccc(N=Nc3c(N)c(C)cc(S(=O)(=O)O)c3N)c(C)c2)ccc1N=Nc1ccc(O)c(C(=O)O)c1,1.924959278,574.6190000000003
67557566,CCCC(=O)OCN(C)N=O,2.301499323,160.17299999999997
36322904,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,3.185837156,331.35300000000007
60312676,Oc1c(-c2ccccc2)oc2ccccc12,1.845577567,210.23199999999997
67970,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCCC(C)C,3.961814188,384.6480000000002
83395328,C#CCOC(=O)Nc1nc(N2CC=CCC2)cc2nc(=O)on12,1.799738815,315.28900000000004
36335678,CCOP(S)(=NC(C)CC)Oc1cc(C)ccc1[N+](=O)[O-],2.722270814,332.3620000000001
4553893,O=c1c(CO)cc(=NNc2ccc(S(=O)(=O)O)c3ccccc23)c(=O)c1=NNc1ccc(S(=O)(=O)O)c2ccccc12,2.483309088,608.6100000000002
21216784,C[N+]1(CC2COC(c3ccccc3)(c3ccccc3)O2)CCCCC1,2.269450077,338.4710000000003
3278464,O=C(O)C(Cl)(Cl)CCl,1.858052781,177.41400000000002
6829987,C[N+](C)([O-])CCCN1c2ccccc2CCc2ccccc21,3.46329854,296.41400000000004
1928434,CCCCC(CC)COC(=O)COc1ccc(Cl)cc1Cl,3.045655419,333.255
5786210,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,3.114649521,326.83100000000013
115767743,CCC(=C(c1ccc(OCCN(C)C)cc1)c1ccc(OP(=O)(O)O)cc1)c1ccc(C(C)C)cc1,2.812345274,509.58300000000014
91599745,COC(=O)C1=C(C)NC(C)=C(C(=O)OC2CCCN(Cc3ccccc3)C2)C1c1cccc([N+](=O)[O-])c1,3.761278048,505.5710000000002
3572552,COP(=S)(N=C1SCCS1)OC,4.386168883,243.31499999999997
52736148,CCc1cccc(OP(=O)(Oc2cccc(CC)c2)Oc2cccc(CC)c2)c1,1.414603173,410.45000000000016
85347,O=C(O)Cc1c(Cl)ccc(Cl)c1Cl,2.128858315,239.485
99081,Cc1cccc([N+](=O)[O-])c1,2.106963026,137.138
287296,C1C[SiH2]C1,1.671196308,72.18299999999999
634902,Clc1cc(Cl)c(Cl)c(Cl)c1,2.096948235,215.894
51356082,COP(=S)(OC)SCn1nc(C)ccc1=O,4.505632088,280.31100000000004
6558787,CCCCN(N=O)C(=O)OCC,2.286805641,174.19999999999996
93458,Oc1ccc(Nc2ccc3ccccc3c2)cc1,1.655592743,235.28600000000003
94860,CC=Cc1ccc(OCC)c(O)c1,1.870772002,178.231
65225,Cc1ncc(CO)c(C=O)c1O,1.890704295,167.164
125440,CCC=C(C)C1(CC)C(=O)NC(=O)NC1=O,3.19541578,224.26
96504,Nc1nccs1,2.31939237,100.14599999999999
583788,Oc1cc(Cl)ccc1Cl,2.448767604,163.003
110010,C1CCSC1,1.70230742,88.175
510156,CCOC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,2.667040478,325.19100000000003
34887268,CC1(C)CC(N2C(C)(C)CC(N)CC2(C)C)CC(C)(C)N1,2.134720619,295.515
106266062,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,3.860489324,410.4930000000003
108287792,CC(C)(CCl)c1cc(Cl)nnc1Cl,2.379365354,239.53300000000002
76211,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,2.735070569,446.08099999999996
99569,Nc1ccc([N+](=O)[O-])cc1N,2.351944367,153.141
123886680,COc1ccc2c(c1)OC(C)(C)C(c1ccccc1)C2c1ccc(OCCBr)cc1,2.970721491,467.4030000000002
74007979,CC1(C)SCN(C(=O)C2(Oc3ccc(Cl)cc3)CCCCC2)C1C(=O)O,1.961310877,397.92400000000026
288324,c1c[nH]cn1,2.490590487,68.079
88599502,Cc1ccc(OC(=O)c2ccccc2OC(N)=O)cc1,2.035464961,271.272
106887,CCC1CO1,2.159007423,72.107
91510,COC(=O)c1ccccc1/N=C/C(C)Cc1ccc(C(C)(C)C)cc1,2.051104908,337.4630000000001
30748299,CC(C)=CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,2.377605651,320.3920000000001
168153013,CCCc1c(Cc2ccc(-c3oc(Br)cc3-c3nn[nH]n3)cc2)c(=O)nc2nc[nH]n12,3.205307239,481.3140000000001
55418569,CC(C(=O)COC(=O)c1ccncc1)c1ccc(-c2ccccc2F)cc1,2.49218472,363.38800000000003
609665,NC(=O)c1ccccc1Cl,2.09505492,155.58399999999995
15037624,COP(=S)(OC)Oc1cc(C)ccc1C(C)C,2.563199375,274.322
80834668,COc1ccccc1N1CCN(CC=Cc2ccc3c(c2)CCC(=O)N3)CC1,2.877933146,377.48800000000017
52756259,COC(=O)C(C)N(C(=O)c1ccccc1)c1ccc(F)c(Cl)c1,2.446850297,335.76200000000006
