RTECS_ID,SMILES,rat_oral_LD50
6295154,CCCOc1nc(N)nc(N)n1,
13674845,CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl,2.339215513
84507777,COC(=O)c1ccc(NC(=O)c2ccc(N=C3C(=O)N(C)c4ccc(Cl)cc43)cc2)cc1,
141300314,O=c1c2cn[nH]c2nc2n(-c3ccc(Cl)cc3)cnn12,
105384132,CCCCCCCOc1ccccc1NC(=O)OC1CCN(CCCC)CC1,
55719852,CC=C(C)C(=O)OCCc1ccccc1,1.611232458
35806021,CC(C)N(CCSC(=O)N1c2cccnc2Sc2c1cccc2C(F)(F)F)C(C)C,
40373317,CCC1(CC)Oc2cccc(OC(=O)NC)c2O1,3.737403548
126480533,Cn1c(=O)c2c(ncn2CC(=N)N2CCCCC2)n(C)c1=O,
2504225,COc1ccc2[nH]cc(CC(N)C(=O)O)c2c1,
109740,CCCC#N,3.140552036
21132003,CCN(CC)CC(=O)N1CN(c2ccc(C)cc2)C(=O)c2ccccc21,
25340174,CCc1ccccc1CC,
529840,Cc1cc(=O)oc2cc(O)c(O)cc12,
91119878,CCN1C(=O)CSc2ccc(C(C)=NOCC(=O)O)cc21,
54188362,CN1CCn2c3c(c4ccccc42)CCCN=C31,
4081327,CCOP(=S)(CCl)Oc1ccc(C#N)cc1OC,3.634069764
60837221,Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(NC(=O)c3c[nH]c4nc(N5CCNCC5)ncc4c3=O)c3ccc(O)cc3)C2SC1,
64511495,COc1ccc(N2CCN(CC(O)COc3cccc([N+](=O)[O-])c3)CC2)cc1,
2888100,O=CC=C(Cl)c1ccc([N+](=O)[O-])cc1,
147217638,O=NN(CCCl)C(=O)NNC(=O)c1ccccc1O,
3251078,COC(=O)CCCN,
32411077,CCN(CC)CCNS(=O)(=O)c1ccc(Cl)cc1,
76852023,NS(=O)(=O)c1ccc(NCc2ccco2)cc1Cl,
77234845,OC(Cn1ccnc1)c1ccc(C2CCCCC2)cc1,
67114834,CCN(CC)C(C)CC(O)c1cc(OC)ccc1OC,
21312481,CCCCN1CCN(C(=O)c2ccc(N)cc2)CC1,
136603297,O=C(COc1ccc(C(=O)c2cc3cccnc3nc2-c2ccccc2)cc1)Nn1c(-c2ccc(N3CCCC3)c([N+](=O)[O-])c2)nc2ccccc2c1=O,
102280375,CN(C)C1CCc2ccccc2C1OC(=O)c1ccc(N)cc1,
1322389,O=C(Nc1ccc(Br)cc1)c1cc(Br)cc(Br)c1O,3.272137675
31357309,NC1CC(N)C(O)C(OC2OC(CO)C(O)C3OC4(OC(C(N)CO)C(O)C(O)C4O)OC23)C1O,
71936953,CCCOc1ccc(C=Nc2ccccc2C(=O)O)cc1,
61695634,CCCCCc1cc(O)c(C(=O)O)c(O)c1,
17072865,O=C(COc1ccc(=O)n(C(CCl)c2ccccc2)n1)N1CCCCC1,
98459166,c1ccc(N2CCN(c3c4c(nc5ccccc35)CCCCC4)CC2)cc1,
126016419,COc1ccc2[nH]c(-c3n[nH]c(=S)n3-c3ccccc3)c(C)c2c1,
63938329,Cc1ccc(C(c2ccc(C)c(Cl)c2)C(Cl)(Cl)Cl)cc1Cl,
6013054,N#CC(=Cc1ccc(Cl)cc1Cl)C(=O)O,3.684954819
1690524,O=CCC(O)(C(F)(F)Cl)C(F)(F)Cl,
3688082,S=C=NCCN=C=S,3.109819514
74697420,COc1ccc(C2(c3ccc(OC)c(OC)c3)NC(=O)NC2=O)cc1,
149338249,CCN(CC)c1ccc(Nc2c([N+](=O)[O-])sc3ccc(Cl)cc23)cc1,
5814415,O=C1Nc2ccccc2Nc2ccccc21,
21340443,C=CCN(CC=C)CC(=O)Nc1ccc(Br)cc1,
56393103,NNc1ccc(N2CCN(CCO)CC2)nn1,
29193360,CCCCN(C(C)=O)c1c(I)cc(I)c(CC(=O)O)c1I,
74137761,Cc1scc2c1Nc1ccccc1N=C2N1CCN(C)CC1,
24851987,CCCCCC1C(=O)CCC1CC(=O)OC,1.655745254
81587373,Cc1ccc(S)c(Nc2cc(N)nc(N)n2)n1,
94440,O=C(OCc1ccccc1)c1cccnc1,
21131135,CCN(CC)CCOC(=O)c1nn(-c2ccccc2)c(=O)c2ccccc12,
67238931,CC(C)C(C=O)(CCN1CCOCC1)c1ccc2ccccc2c1,
37013302,CCC(O)(c1ccccc1)C(CN(C)C)c1ccccc1,
137048578,Cn1cnc(S(=O)(=O)NCCCN2CCOCC2)c1Cl,
2881290,CC[N+]1(CC)CCOC(=O)C1,
69373859,CCOc1cc2c(cc1OCC)C(Cc1ccc(OC(C)C)c(OC(C)C)c1)=NCC2,
92030585,CCCCNC1C2CCC(C2)C1(C)C,
17863728,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(cc(OCC(=O)N(C)N5CCOCC5)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,
77195278,CCCOCc1cc2cc(N=C3SCCC4Cc5ccccc5CN34)ccc2cn1,
5803952,CC1=NC(=S)N=N1,
84459892,NCC1CN(c2ccc(CCc3cccc(F)c3)cc2)C(=O)O1,
106385868,COc1ccc2c3c1OC1C(O)C=CC4C(C2)[N+](C)(CC#CC[N+]2(C)CCC56c7c8ccc(OC)c7OC5C(O)C=CC6C2C8)CCC341,
61356012,O=C(COc1ccc(N2C(=O)C3CC=CCC3C2=O)cc1)c1ccccc1,
7761684,COc1ccc(CCNP(=O)(Oc2ccccc2)Oc2ccccc2)cc1OC,
645090,NC(=O)c1cccc([N+](=O)[O-])c1,
86346885,OC1(c2ccc(Br)cc2)C(CCc2ccccc2)SC2=NCCN21,
107811405,CC(C)c1nnc(NC(=O)CCC(=O)Nc2ccc(Br)cc2)s1,
75007317,Cc1cc(C)n(-c2nc(-c3ccc(O)c(O)c3)cs2)n1,
92251,Cc1cc2nc3ccc(O)cc3nc2cc1N,
1555880,CC(=O)NCc1c(I)c(NC(C)=O)c(I)c(C(=O)OCCO)c1I,
57524159,Cc1ccc(NC2=NCCN2)c(Cl)c1,2.698307718
99313709,CCC(=O)Oc1c(O)n(C(=O)CC)c2ccc(Br)cc12,
5122827,O=C(CBr)C12CC3CC(CC(C3)C1)C2,
70134268,ClC1CCCCC1[Se](Cl)(Cl)C1CCCCC1Cl,
101019005,O=C(c1ccccc1)c1ccc2c(c1)CCCO2,
73826081,CC(=O)COc1ccc(Cl)c2ccccc12,
23996829,CC(=CC=CN1CCC(c2ccccc2)CC1)C=[N+]1CCC(c2ccccc2)CC1,
102504881,CC1(CCN2CCC3(CC2)C(=O)NCN3c2ccccc2)Oc2ccccc2O1,
148040044,COC(=O)c1c(C)nc(C)c(C(=O)O)c1-c1cc([N+](=O)[O-])ccc1F,2.240906022
38063853,CC(=NOCC(=O)N1CCN(Cc2ccc3c(c2)OCO3)CC1)c1ccccc1,
107722,CCCCC[Si](Cl)(Cl)Cl,1.943781904
318810,c1ccc2c(c1)OC1CNCC2C1,
69548614,O=C1Nc2cccnc2N(C(=O)CCN2CCCCC2)c2ccccc21,
72548948,O=C(NNC(=S)Nc1ccccc1)c1cc2c(Cl)cccc2[nH]1,
6190256,CC1C(C)C(O)(CO)C(=O)OC2CCN3CC=C(COC(=O)C1(C)O)C23,
6416257,COc1ccc(C(=O)Nc2ccc(C=Cc3ccc(NC(=O)c4ccc(OC)cc4OC)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)c(OC)c1,1.844308147
126266782,O=C(CCc1ccccc1)c1ccc2c(c1)OCO2,
57543869,O=[N+]([O-])C1=Cc2cc(Br)ccc2OC1c1ccccc1,
58050478,O=C(NCN(CCCl)CCCl)Oc1ccccc1,
111964364,Cc1ccc(C2CNC(=O)N2CCCN(C)C)cc1,
83408699,O=c1c2ccccc2nc(-c2ccc(N=Cc3ccc(Cl)cc3)cc2)n1-c1ccc(Cl)c(NC(=S)Nc2ccccc2)c1,
129112465,Cc1cc(Oc2nc(N3CCN(C)CC3)nc3ccccc23)ccc1Cl,
97290487,CC(=O)NC(CSCC(=O)Nc1c(Br)cc(Br)cc1CN(C)C1CCCCC1)C(=O)O,
137988002,COc1cccc(Oc2coc3cc(O)ccc3c2=O)c1,
4824786,CCOP(=S)(OCC)Oc1cc(Cl)c(Br)cc1Cl,3.879552397
87787608,C1=COc2cc(CN3CCN(c4ccccn4)CC3)ccc2O1,
37683617,CN(C)CCCn1c2c(c3cc(Cl)ccc31)CCOc1ccccc1-2,
94815686,C=CCc1c(C)[nH]c(=O)[nH]c1=O,
3862213,COP(=O)(OC)OC(Cl)C(Cl)(Cl)Cl,4.319079278
17397852,CC1Cc2cccc(O)c2C(=O)O1,
63986550,CCCCOc1ccc(NC(=O)OC(C)CN(CC)CC)c(C)c1,
67195862,CCc1c(C)oc2c(CN3CCOCC3)c(OC)ccc2c1=O,
23111684,CCOC(=O)NCCN1CCN(Cc2ccccc2)CC1,
513371,CC(C)=CCl,1.30708138
107437,C[N+](C)(C)CC(=O)O,
6283256,Nc1cc([N+](=O)[O-])ccc1Cl,1.932692765
19578928,COc1ccc(CC(C)O)cc1OC,
83972627,O=C(c1ccccc1)c1ccc[n+](COC[n+]2ccc(C=NO)cc2)c1,
7041772,CN(C)CCC(O)c1cc(-c2ccccc2)no1,
132684389,C[N+](C)(CCn1c(=O)n(CC[N+](C)(C)Cc2ccccc2)c(=O)n(CC[N+](C)(C)Cc2ccccc2)c1=O)Cc1ccccc1,
95640043,CC1CN(C)C(C)CC1CCC(=O)Nc1ccccc1,
84770729,O=C1c2ccccc2N(C(=O)CCN2CCOCC2)CN1c1ccc(Br)cc1,
116943681,CN(c1ccccc1)S(=O)(=O)N1CCOC1=O,
13243828,COc1nc(N2CC2)nc(N2CC2)c1Cl,
92515076,CC(O)C(NCCC(=O)c1ccccc1)C(=O)O,
17148446,CC(O)CCC1C(=O)NC(=O)N(C2CCCCC2)C1=O,
68442693,CCCCCCCCCCCCc1ccccc1,2.000772568
14025491,CCCOC(=O)c1ccc(NC(=O)CCN2CCOCC2)cc1O,
71746377,CCCCCCOc1ccccc1NC(=O)OC1C2CC3CCC2CC3C1N(C)C,
72961796,CCC1(C(C)=CC(C)C)C(=O)NC(=O)NC1=O,
132304279,CCCc1nnc(NC(=O)CN(C)C)s1,
60560363,CC(C)(C)CC(C)(C)N=C(NC#N)Nc1ccncc1,
1817738,Nc1c(Br)cc([N+](=O)[O-])cc1[N+](=O)[O-],1.805548928
39775252,O=S1(=O)C(Cl)=C(N(CCO)CCO)c2ccccc21,
50741667,NC(=O)C1c2ccccc2CSc2ccccc21,
597239,CCN(CC)P(=O)(OC)OP(=O)(OC)OC,
109397742,CCN(CC)CCN(Cc1ccccc1)c1cc(C)ncn1,
41122423,N#CC(C#N)=CC=Cc1ccccc1[N+](=O)[O-],
128554927,CCN(CC)c1ccc(Nc2c([N+](=O)[O-])sc3ccccc23)cc1,
67031781,CCCSc1cccc(C(=O)OCCCN(CC)CC)c1,
63931680,CN1C=NNc2ccc(Cl)cc2C1=O,
84484059,CCOc1ccc(NC(=S)Nc2ccc(OCc3nc4ccccc4[nH]3)cc2)cc1,
67196638,CN1CCN(CCC2c3ccccc3CCc3ccccc32)CC1,
98862,CC(=O)c1ccccc1,2.168569781
111562073,CCCCCCCCCCCC[N+]1(C)CCN(C(=O)N(C)C)CC1,
89100823,NCC(O)COC1CCCC1,
69045198,N#CCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1,
24926587,COc1ccccc1OCCN1CCN(c2ncnc3nc[nH]c23)CC1,
137973,Cc1ccccc1NC(=S)Nc1ccccc1C,
74051404,CN1C2CCC1CC(OC(=O)C(c1ccccc1)c1ccc(Cl)cc1)C2,
78959383,O=C(NN=C1COc2ccccc2N1)c1ccc([N+](=O)[O-])o1,
69353282,CC(C)COc1ccc(C(=S)NCCN2CCCC2)cc1,
127660995,N#CCOc1nc([N-][N+]#N)nc([N-][N+]#N)n1,
164357384,Cc1cc(C)c2c(n1)S(=O)(=O)N(CCCN1CCN(c3ccccc3)CC1)c1c-2nn(C)c1-c1ccccc1,
102233136,CC1CN(CCCc2ccc(COc3ccccc3)cc2)C(C)CN1,
72041726,Cc1c(Cl)cccc1N/C(=N/c1nccs1)NC(C)(C)C,
39567243,O=C1CC(C2CC2)N=C2SCCN12,
7116952,CC(C)c1ccc(-c2ccccc2)cc1,1.363485887
83294295,CC(=O)C1CC(=O)OC1c1cccc([N+](=O)[O-])c1,
53414361,C=CCC1(CC=C)C(=O)N(C2CCCCC2)C(=S)N(C2CCCCC2)C1=O,
560952,O=[N+]([O-])C(Br)([N+](=O)[O-])[N+](=O)[O-],
65183122,CCc1nc2ccccc2c(=O)n1-c1cc(C)nn1-c1ccccc1,
63717180,COP(=S)(OC)SC1OCCOC1SP(=S)(OC)OC,3.058471577
94119843,N=C(N)SC(CCN)C(=O)O,
109333406,O=[N+]([O-])c1ccc(C2CC(c3ccc(Cl)cc3)=NN2c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])cc1,
1066451,C[Sn](C)(C)Cl,4.199069196
333697,O=C(CCCCCF)CCCCCCF,
7070931,CNC(=O)Oc1ccccc1C1SCCS1,3.452917163
17095851,Cc1cccc(Cl)c1NC(=O)OC1CCCCC1N1CCCCC1,
68483330,COc1ccc2c(c1)c(CC(=O)Oc1ccc(NC(C)=O)cc1)c(C)n2C(=O)c1ccc(Cl)cc1,2.743107452
17697460,CC(C)(CN1CCCCC1)[N+](=O)[O-],
73972766,CCCCOP(=O)(OCCCC)OC(C#N)CCC,
64895427,CNC1CC(c2ccccc2)(c2ccccc2)C1,
4720676,c1ccc(CSC(SCc2ccccc2)c2ccc3c(c2)OCO3)cc1,
18693248,O=C1NC(=O)C23CCCc4cccc(c42)C(=O)C13,
75227042,O=C(O)C(=Cc1ccc(Cl)c(Cl)c1)c1ccccc1C(=O)O,
128404819,COc1ccc2nc(-c3cccs3)c3c(c2c1)-c1ccccc1C3=O,
126170,CC1CCC2(NC1)OC1CC3C4CC=C5CC(O)CCC5(C)C4CCC3(C)C1C2C,1.919573937
88051,Cc1cc(C)c(N)c(C)c1,2.285742438
63815598,CCCCOP(OCCCC)N(C(C)C)C(C)C,
64046102,CNC(=O)Oc1cccc(CCC(C)[N+](C)(C)C)c1,
93991981,CC1CCCC(C)N1CCCOC(=O)c1ccccc1,
31792457,O=C1c2ccccc2C(=O)N1CCCCCNCCSS(=O)(=O)O,
1959199,CN(C)CCN1C(=O)CN=C(c2ccccc2)c2cc(C(F)(F)F)ccc21,
507631,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,
38339150,CCC(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,
28466286,CNc1cn[nH]c1,
111070769,CCOc1ccc(C(=S)NNC(=O)CNc2ccc(Cl)cc2C(=O)c2ccccc2)cc1,
91045384,Cc1nc2ccccc2c(=O)n1-c1ccccc1-c1nc2ccccc2n1CN1CCCCC1,
120729831,CCN(CC)CC#CC1(O)CC(c2ccc(C)cc2)N(C)CC1(C)O,
93592713,CN1CCC(N2C(=O)CN=C(c3ccccc3)c3ccccc32)CC1,
55902039,CC(Cc1ccccc1)NC(=O)Cn1nc(-c2ccccc2)ccc1=O,2.420278385
6161860,Cc1ccccc1OCCO,
33235960,CCOC(C1=NCCCN1)c1ccc(Cl)c(Cl)c1,2.88996759
110189,CN(C)CCN(C)C,2.637101233
134069991,CCCCN1C(=O)OC2(CCN(CCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)C1(C)O,
99858227,O[N+](=CCCl)CCCl.c1ccccc1,
83544858,CCC(S)C(=O)OC(CC(=O)O)C[N+](C)(C)C,
54981178,CCC1CC2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)OC(=O)N1,
61838991,O=C(OCC(O)CO)c1c(I)c(I)c(C(=O)OCC(O)CO)c(I)c1I,
80589839,COC(=O)Cc1ccc(-c2nc(-c3ccc(Cl)cc3)c(OC)o2)cc1,
77302273,C=CCNC(=O)C=Cc1ccccc1,
2958363,Nc1ccc(Cl)cc1C(=O)c1ccccc1Cl,
13166591,Cc1c(N)nc(=S)[nH]c1C(=O)O,
128433396,CN(C(=O)CCSc1ncc[nH]1)c1ccc(Cl)cc1C(=O)c1ccccc1Cl,
58594142,CC(=O)CCC[N+](C)(C)C(=O)Cc1ccc(-c2ccc(CC(=O)[N+](C)(C)CCCC(C)=O)cc2)cc1,
34811171,CC(C)CNc1c2c(nc3ccc(Cl)cc13)CCCC2,
75319925,CC(=O)c1c(-c2ccc(Cl)cc2)c(-c2ccc(Cl)cc2)nn(CCO)c1=O,
16181649,CNCCSC(=N)N,
1826126,c1ccc(-c2cscn2)cc1,
64023898,CCCCC12CCN(C)C(Cc3ccc(O)cc31)C2,
55210,NC(=O)c1ccccc1,
99167585,CCCCc1c(CC)[nH]c(=O)[nH]c1=O,
1111780,NC(=O)O,1.952467413
56964364,C=CCN1CCN(N=Cc2c3c(O)c4c(O)c(C)c5c(c4c2O)C(=O)C(C)(OC=CC(OC)C(C)C(OC(C)=O)C(C)C(O)C(C)C(O)C(C)C=CC=C(C)C(=O)N3)O5)CC1,
54940986,Cc1ccc(C(=O)O)cc1N(CCBr)CCBr,
14883831,COC(=O)C1=COC(C)C2CN3CCc4c([nH]c5cc(OC)ccc45)C3CC12,
64048313,CCN(CCCl)CC[N+](C)(CCO)CCO,
93141867,CCN(CC)CC(=O)Nc1cccc2c1CCCC2,
68638368,O=c1c2ccccc2ncn1CN1CCN(c2cccc([N+](=O)[O-])c2)CC1,
64047503,CC1=NO/C(=N\Nc2ccccc2Cl)C1=O,
14053180,CC(=O)OCC#CCN1CC=CC1,
302954,CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,2.525567887
7287367,CCCC(C)(C)C(=O)Nc1ccc(Cl)cc1,1.964778022
2281450,Cc1ccc(C(C)C)c2c1OC(=O)c1c(C(C)C)ccc(C)c1OC(=O)c1c(C(C)C)ccc(C)c1OC2=O,
78372197,CCC(C)C(C(=O)OCCN(CC)CC)c1cccs1,
2667336,CCOP(=O)(OCC)SC(COC(=O)CC)OC(=O)CC,
2964069,CCC1(C(C)CC(C)C)C(=O)NC(=O)NC1=O,3.505697929
65894782,Nc1c(S(=O)(=O)O)cc(C(=O)c2ccccc2)c2c1C(=O)c1ccccc1C2=O,
71923234,O=c1oc(CCN2CCN(c3cccc(C(F)(F)F)c3)CC2)c(-c2ccc(F)cc2)o1,
36933809,Cc1nc2ccc(I)cc2c(=O)n1-c1ccc(N=Cc2cc(Cl)cc(Cl)c2O)cc1,
99877379,NNc1cc(CN2CCOCC2)c(-c2ccccc2)nn1,
178408269,CCOc1ccc(C(=O)C=C2NCCN(c3ccccc3)C2=O)cc1,
70842034,CC1(C)NC(=O)N(c2ccc(F)c(Cl)c2)C1=O,
6309713,C[N+]1(CCC[N+]2(C)CC3CC=CCC3C2)CCOCC1,
71824538,CC(C)(C)CC(CC(C)(C)C)(C(N)=O)c1ccccn1,
52916220,Cn1c2ccccc2c2cc(CNC=O)ccc21,
7732425,Nc1ccccc1C(=O)NNS(=O)(=O)c1ccccc1,
1189873,CCP(=O)(F)OC(C)C,
17124311,CC[N+](CC)(CC)CC#CCOc1ccccc1OCC#CC[N+](CC)(CC)CC,
9082079,CC(=O)NC1C(O)OC(OS(=O)(=O)O)C(O)C1OC1OC(C(=O)O)C(O)C(O)C1O,1.665927913
19219864,CCC(c1ccccc1)C(C)C,
78218403,Cc1cccc(Cl)c1NC(=O)CCN1CCCCC1,
84344718,CC(Cc1ccccc1)NCCCOc1ccc2ncccc2c1,
4823545,OCCN1CCCCC1C1COC(c2ccccc2)(c2ccccc2)O1,
79209,COC(C)=O,1.170725107
23826815,CCCCCCCCN(CCN(C)C)c1ccccn1,
13706860,C=C(O)C(=O)CC(C)C,1.408819768
13893215,NC1(CSP(=O)(O)O)CCCC1,
86518527,O=C(COC(=O)c1ccccc1Nc1ccnc2cc(Cl)ccc12)OC1CCN(Cc2ccccc2)CC1,
81781284,COc1c2c(c(O)c3c4c(c(C)cc13)C1OC3(C(OC)OC)OC1C(OC1CC(O)C(O)(C(C)O)C(C)O1)(O4)C31CO1)C(=O)C(O)CC2OC1COC(C)(OC(C)=O)C(C)(O)C1,
73927772,CCN(CC)CCCN1CCc2ccccc2S(=O)(=O)c2ccccc21,
19007331,CC1CN2CCN(C)c3ccc(Cl)cc3C2c2ccccc21,
83621992,CCCN(CCC)CC(=O)N1c2ccccc2NC(=O)c2c1c(C)cn2C,
83408962,CCN(CC)C(=O)C(C(C)C)n1c(-c2cc(OC)c(OC)c(OC)c2)nc2ccccc2c1=O,
115398828,O=C1c2ccc([N+](=O)[O-])cc2C(=O)N1Cc1nc2ccccc2n1CN1CCCCC1,
88570814,Cc1ccc2nc(-c3ccc(Br)o3)c(CC(N)=O)n2c1,
121785715,CC1CNc2c(cccc2S(=O)(=O)NC(CCCNC(=N)N)C(=O)N2CCC(C)CC2C(=O)O)C1,1.530323521
21884446,Cc1cc(O)c2c(c1O)C(=O)C13C(=C(O)C4C(O)C1C1C(O)C3C(O)=C3C(=O)c5c(O)cc(C)c(O)c5C(=O)C341)C2=O,
62052691,CCCCOC(=O)C(C(=O)OCCCC)=C1SCC(OC(=O)CN2CCOCC2)S1,
78205364,c1ccc(-c2nnc3n2CCC3)cc1,
84968796,Cc1[nH]n(-c2nc3ccc(Cl)cc3s2)c(=O)c1CC(=O)O,
17013411,CCCCC1(CCCC)C(=O)NC(=O)NC1=O,
102571380,CCCCCCCCCCCCC[N+](CCO)(CCO)Cc1ccccc1,
84859132,CN1CCCCCC1=NCCN=C1CCCCCN1C,
70020654,CC(=O)c1cccc(NC(=O)c2ccc(C)c(N(CCCl)CCCl)c2)c1,
3547339,CCCCCCCCSCCO,1.348608413
16191847,O=S(=O)(CCCl)c1ccc(Cl)cc1,
102206440,O=C(NC1CCCCC1)ON=Cc1ccccn1,
481641,COC(=O)C(=C1OC(=O)C(c2ccc(OC)cc2)=C1O)c1ccccc1,
60708658,N=C1SCC(=O)N1c1ccc(Br)cc1,
66232266,CCCCCCCCCCCOC(=O)Cc1ccc(N(CCCl)CCCl)cc1,3.934962797
60121326,Cc1cccc(N2C(=O)CSC2(C)c2cc(C)ccc2O)c1,
75273813,COc1ccc(N=Cc2ccncc2)cc1,
146824751,COc1nn(-c2cccc(C(F)(F)F)c2)c(C)cc1=O,
6007267,CC1SCCCS1,
95465999,CCOP(=O)(SC(C)CC)SC(C)CC,3.862632778
76463928,CCC1(O)CC(OC2CC(N(C)C)C(OC3CC(O)C(OC4CCC(=O)C(C)O4)C(C)O3)C(C)O2)c2c(O)c3c(c(O)c2C1C(=O)OC)C(=O)c1ccccc1C3=O,
56383132,c1ccc(-c2nnc3ccc(N4CCOCC4)nn23)cc1,
152476,COc1nccnc1NS(=O)(=O)c1ccc(N)cc1,2.01004501
88364254,CC1C2=C(CCCC2)C(=O)C1CN(C)C,
30560373,CCOP(=O)(NC(C)=O)SC,2.595928097
1081341,c1csc(-c2ccc(-c3cccs3)s2)c1,
68484355,Cc1nc(Cc2ccccc2)c2c(c1OCCCCNC(C)C)COC2,
71108026,CC(C)N=C1SC(=NOC(=O)N(C)SN(C)C(=O)ON=C2SC(=NC(C)C)SC2(C)C)C(C)(C)S1,3.710984803
63870133,CC(=O)Oc1ccc2c(c1)C1(C)CCN(CCc3ccccc3)C(C2)C1C,
143691638,CCC(=O)Nc1ccc(C2=NN(C(=O)CC)C(C)Cc3cc4c(cc32)OCO4)cc1,
60706436,CN1CCN(CCN2c3ccccc3Sc3ccccc32)CC1,
74101614,Cc1ccccc1-n1c(C)nc2cc(C(=O)O)ccc2c1=O,
20845594,CN1CCC(C2Cc3ccccc3C2(O)c2ccccc2)CC1,
102395197,CCN(CC)C(=O)N1CN(c2ccccc2)C2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)C1=O,
30198880,CN(CCN1CCN(c2ccccn2)CC1)C(=O)c1ccc(N)cc1,
60630673,Cc1cccc(C)c1NC(=O)CN(C)CCN(C)CCCC(c1ccc(F)cc1)c1ccc(F)cc1,
3468084,CCN(CC)CCCOC(=O)c1cccc2c(=O)c(C)c(-c3ccccc3)oc12,
32808585,CC(C)c1ccc(CCCC(=O)O)cc1Cl,
63681072,Cc1ncc(CNC(N)=S)c(CO)c1O,
57544204,COc1ccc2c(c1)C=C([N+](=O)[O-])C(c1ccc(Cl)cc1)O2,
101711164,CC=CC(O)(C(=O)OC1CN2CCC1CC2)c1ccccc1,
101564163,CCN1CCC(OC(=O)C(c2ccccc2)C2CCCCC2)C1,
77917352,O=C1C(=O)N(c2cnccn2)CCN1Cc1ccc(Nc2ncccn2)cc1,
125674784,CP(=O)(O)C1CC(c2ccccc2)=NO1,
54951303,COc1ccc2c(c1)CCCC(=O)N2CCN(C(C)C)C(C)C,
3347486,CC(C)Cc1ccc(CC(=O)NO)cc1,
33549949,N#Cc1cc(=O)c2ccc(OCc3ccccc3)cc2o1,
26195686,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(=O)CF)CC2,
71590879,CC(=O)Oc1ccc2oc(C)cc2c1C(=O)O,
51169814,CC(C)(Cc1ccc(Cl)cc1)N(C(=N)N)C(=N)N,
87049136,CC(=O)c1cc(OCC(O)CNC(C)(C)C)ccc1OCC(O)CNC(C)(C)C,
2240213,O=[N+]([O-])c1ccc(/C=N/N2CCNC2=S)o1,
102504836,CN1CN(c2ccccc2)C2(CCN(CCCN(C)c3ccc(F)cc3)CC2)C1=O,
TM30660000,CC(C)[N+]1(C)CCN(C(c2ccccc2)c2ccccc2Br)CC1,
1937355,Nc1ccc2cc(S(=O)(=O)O)cc(O)c2c1N=Nc1ccc(-c2ccc(N=Nc3cc(S(=O)(=O)O)c4ccccc4c3N)cc2)cc1,1.825239766
130260183,c1c(OCCN2CCCCC2)cc2c3c1CCCN3CCC2,
87367984,O=C1CC(c2ccc(OCCCCCCCCCCOc3ccc(C4CC(=O)NC4=O)cc3)cc2)C(=O)N1,
69663554,CC(C)(C)C1(O)CCN(CC2c3ccccc3Oc3ccccc32)CC1,
64230666,OCC(Cc1ccc(F)cc1)N1CCCCC1,
16562702,CCC1CN(C(=O)C=Cc2ccc(O)c(OC)c2)CCO1,
41240942,CCCOc1cccc(NC(=O)CN(CC)CC)c1,
143692379,CNC(=O)N1N=C(c2ccc(NC(=O)CN)cc2)c2cc3c(cc2CC1C)OCO3,
112772288,COC(=O)C1=C(C)NC(C)=C(C(C)=NOCCN2CCOCC2)C1c1cccc([N+](=O)[O-])c1,
101564823,CN1CCNC1c1ccc(Cl)cc1Cl,
2637378,S=c1ccc2ccccc2[nH]1,
81471558,CN(C)CC1CCCc2ccccc2C1=O,
78110288,O=P1(N(CCCl)CCCl)OCCCCCO1,
25017281,Cc1ccccc1CCNC(N)=O,
54504700,Cn1c(=O)c2c(ncn2CCOC(=O)C(C)(C)Oc2ccc(Cl)cc2)n(C)c1=O,1.393681506
133783752,CCCCCCCCCCCC(=O)NCCCN1CCC(Cc2ccccc2)CC1,
60705966,O=C(O)CN1C(=O)C(=O)c2ccccc21,
84344467,O=Cc1ccccc1OCCCN1CCN(c2ccccc2)CC1,
87025,Nc1ccc2c(O)cc(S(=O)(=O)O)cc2c1,1.318157737
138668607,CNC1CCN(c2nc3c(c(C)c2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C1,
1155039,COc1ccc(CN(CCN(C)C)c2nccs2)cc1,
34272645,Cc1[nH]c(=S)sc1CC(=O)O,
